seed,est0,est1,est2,est3,est4,est5,est6,est7,est8,est9,hasMet,tau,nStep,nXstep,timeTaken
297,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
497,-0.24,1.005,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,0.66
98,0.185,0.98,0.955,0.99,1.0,1.0,1.0,1.0,1.0,1.0,True,42,83,42,3.97
298,0.705,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,0.4
498,0.895,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,0.34
99,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.03
299,,,,,,,,,,,False,-1,7763,3882,400.01
499,-11.095,-15.39,-9.5,0.945,1.0,1.0,1.0,1.0,1.0,1.0,True,89,177,89,8.41
100,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
300,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
500,0.64,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,0.46
101,0.87,0.985,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,0.45
301,0.335,0.985,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,0.56
501,-15.53,-22.55,-14.13,0.89,0.99,1.0,1.0,1.0,1.0,1.0,True,120,239,120,12.49
102,0.54,1.005,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,0.47
302,0.62,0.99,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,0.45
502,,,,,,,,,,,False,-1,7099,3550,400.05
103,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
303,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
503,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
104,0.98,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,3,5,3,0.24
304,0.46,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,0.58
504,0.895,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,4,7,4,0.36
105,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
305,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
505,0.435,1.005,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,0.68
106,0.385,1.005,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,0.59
306,0.36,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,0.37
506,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.03
107,0.56,0.935,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,0.48
307,0.715,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,4,7,4,0.29
507,0.97,1.005,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,4,7,4,0.3
108,,,,,,,,,,,False,-1,6559,3280,400.03
308,,,,,,,,,,,False,-1,6507,3254,400.02
508,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.03
109,0.44,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,0.61
309,0.655,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,0.47
509,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
110,0.71,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,0.33
310,-0.145,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,0.49
510,0.42,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,0.41
111,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
311,0.35,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,0.69
511,0.93,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,3,5,3,0.24
112,0.63,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,0.46
312,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
512,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
113,0.27,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,0.63
313,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
513,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,2,3,2,0.14
114,0.425,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,0.56
314,0.55,0.985,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,13,25,13,1.23
514,0.55,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,0.61
115,0.45,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,0.59
315,0.845,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,0.4
515,0.35,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,0.56
116,-39.155,-54.785,-26.205,0.91,1.0,1.005,1.0,1.0,1.0,1.0,True,229,457,229,21.29
316,0.58,1.005,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,0.41
516,0.655,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,0.5
117,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
317,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
517,0.425,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,0.62
118,0.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,4,7,4,0.35
318,0.325,0.97,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,0.66
518,0.365,1.005,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,0.5
119,0.645,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,0.34
319,0.935,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,0.34
519,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.03
120,0.345,1.0,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,0.45
320,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,2,3,2,0.11
520,0.615,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,0.52
121,,,,,,,,,,,False,-1,6879,3440,400.05
321,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.03
521,0.52,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,8,15,8,0.61
122,0.88,0.99,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,4,7,4,0.37
322,0.885,0.99,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,4,7,4,0.35
522,0.445,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,0.53
123,0.7,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,0.35
323,3.1,3.385,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,53,105,53,5.24
523,0.65,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,0.45
124,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.03
324,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.03
524,0.505,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,0.38
125,0.7,0.99,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,0.46
325,0.93,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,4,7,4,0.36
525,0.755,1.015,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,0.46
126,0.21,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,8,15,8,0.63
326,,,,,,,,,,,False,-1,7275,3638,400.1
526,0.89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,0.33
127,0.435,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,0.37
327,0.32,1.02,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,0.56
527,0.515,0.97,0.995,0.995,0.995,1.0,1.0,1.0,1.0,1.0,True,6,11,6,0.49
128,1.145,1.61,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,16,31,16,1.8
328,,,,,,,,,,,False,-1,7431,3716,400.02
528,0.705,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,4,7,4,0.27
129,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.03
329,0.115,0.985,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,9,17,9,0.64
529,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.03
130,0.45,0.96,0.985,0.99,1.0,1.0,1.0,1.0,1.0,1.0,True,11,21,11,1.21
330,0.42,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,0.68
530,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
131,0.445,0.99,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,0.5
331,0.195,0.985,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,0.56
531,0.615,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,0.52
132,0.625,1.01,1.005,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,0.36
332,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.03
532,0.64,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,0.33
133,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
333,0.525,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,0.48
533,0.705,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,0.44
134,0.54,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,8,15,8,0.74
334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
534,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
135,0.4,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,0.46
335,0.71,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,0.56
535,0.125,1.005,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,8,15,8,0.73
136,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
336,0.635,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,0.57
536,0.085,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,0.53
137,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
337,-0.245,0.99,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,9,17,9,0.88
537,0.75,1.005,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,0.69
138,0.635,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,4,7,4,0.35
338,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
538,,,,,,,,,,,False,-1,7321,3661,400.12
139,0.7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,0.66
339,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
539,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
140,,,,,,,,,,,False,-1,7303,3652,400.02
340,0.265,0.985,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,0.5
540,,,,,,,,,,,False,-1,7617,3809,400.04
141,17.49,22.22,7.99,1.055,1.005,1.0,1.0,1.0,1.0,1.0,True,160,319,160,17.67
341,0.655,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,0.54
541,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.03
142,,,,,,,,,,,False,-1,7445,3723,400.08
342,0.57,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,0.35
542,0.56,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,0.45
143,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
343,0.335,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,0.69
543,0.98,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,4,7,4,0.35
144,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.03
344,0.415,0.99,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,0.55
544,0.58,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,0.35
145,0.88,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,0.38
345,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.03
545,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.03
146,0.32,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,10,19,10,0.93
346,0.54,0.98,0.99,0.995,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,0.45
546,0.55,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,0.51
147,0.2,1.005,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,0.44
347,0.645,1.005,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,4,7,4,0.29
547,-0.115,0.97,0.99,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,10,19,10,0.78
148,0.78,1.05,0.985,0.995,1.0,1.0,1.0,1.0,1.0,1.0,True,34,67,34,3.18
348,-0.055,1.005,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,0.51
548,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,2,3,2,0.1
149,0.765,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,4,7,4,0.32
349,0.665,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,0.42
549,-0.055,-0.155,1.0,1.005,1.0,1.0,1.0,1.0,1.0,1.0,True,24,47,24,2.32
150,0.795,0.99,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,4,7,4,0.28
350,0.63,1.005,1.005,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,0.35
550,,,,,,,,,,,False,-1,7585,3793,400.02
151,0.605,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,0.43
351,-4.48,-4.8,3.335,1.125,1.025,1.005,1.0,1.0,1.0,1.0,True,77,153,77,7.94
551,0.67,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,4,7,4,0.29
152,0.575,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,4,7,4,0.36
352,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
552,0.325,1.02,1.005,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,8,15,8,0.78
153,0.11,1.005,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,0.5
353,,,,,,,,,,,False,-1,7979,3990,400.02
553,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.03
154,-0.125,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,9,17,9,0.67
354,0.62,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,0.36
554,,,,,,,,,,,False,-1,7575,3788,400.07
155,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
355,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
555,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
156,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.05
356,0.335,0.99,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,0.87
556,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.05
157,0.46,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,4,7,4,0.34
357,0.545,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,0.51
557,0.695,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,0.41
158,0.525,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,0.47
358,,,,,,,,,,,False,-1,7399,3700,400.07
558,0.665,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,0.34
159,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
359,0.66,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,4,7,4,0.34
559,0.785,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,4,7,4,0.34
160,0.49,1.035,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,8,15,8,0.68
360,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.03
560,0.69,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,0.46
161,0.62,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,0.42
361,0.495,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,0.39
561,0.64,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,0.51
162,0.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,0.42
362,0.395,1.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,0.47
562,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.03
163,0.88,1.03,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,0.53
363,,,,,,,,,,,False,-1,7695,3848,400.05
563,,,,,,,,,,,False,-1,8055,4028,400.01
164,0.59,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,0.5
364,0.41,0.99,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,0.43
564,0.435,0.975,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,0.53
165,0.04,0.99,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,0.63
365,0.595,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,0.55
565,0.875,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,0.44
166,0.67,1.005,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,0.42
366,0.58,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,0.38
566,0.375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,0.49
167,0.43,1.005,1.005,1.005,1.0,1.0,1.0,1.0,1.0,1.0,True,8,15,8,0.82
367,,,,,,,,,,,False,-1,7319,3660,400.08
567,0.615,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,0.34
168,0.915,0.99,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,0.47
368,0.595,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,4,7,4,0.34
568,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
169,0.92,1.01,1.005,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,4,7,4,0.38
369,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
569,0.305,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,0.54
170,0.805,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,0.44
370,0.57,0.99,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,0.55
570,-18.44,-25.14,-11.0,0.99,0.995,1.0,1.0,1.0,1.0,1.0,True,111,221,111,12.59
171,0.45,0.97,0.99,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,0.38
371,-0.315,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,9,17,9,0.7
571,0.79,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,0.34
172,0.59,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,0.57
372,0.645,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,0.57
572,-0.12,0.99,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,0.7
173,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,2,3,2,0.11
373,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.03
573,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.03
174,0.845,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,0.36
374,0.925,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,4,7,4,0.27
574,,,,,,,,,,,False,-1,7411,3706,400.02
175,0.865,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,0.65
375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
575,0.595,1.025,1.005,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,8,15,8,0.8
176,0.64,1.04,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,0.59
376,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,2,3,2,0.14
576,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,2,3,2,0.13
177,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.03
377,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.03
577,0.055,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,0.55
178,0.69,1.005,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,0.36
378,0.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,0.53
578,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,2,3,2,0.1
179,0.51,0.89,0.935,0.98,0.995,1.0,1.0,1.0,1.0,1.0,True,9,17,9,1.0
379,0.47,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,0.44
579,0.945,1.005,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,4,7,4,0.41
180,0.515,-0.065,-0.85,0.975,1.0,1.0,1.0,1.0,1.0,1.0,True,23,45,23,3.15
380,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
580,0.92,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,4,7,4,0.36
181,0.46,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,0.54
381,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
581,0.555,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,0.45
182,0.54,0.945,0.975,0.99,1.0,1.0,1.0,1.0,1.0,1.0,True,13,25,13,1.08
382,0.485,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,0.5
582,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.03
183,0.925,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,0.52
383,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.03
583,0.885,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,4,7,4,0.3
184,0.52,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,0.47
384,-25.175,-35.95,-18.76,0.895,0.99,1.0,1.0,1.0,1.0,1.0,True,145,289,145,15.99
584,,,,,,,,,,,False,-1,7469,3735,400.03
185,0.295,0.95,1.0,1.005,1.0,1.0,1.0,1.0,1.0,1.0,True,64,127,64,5.83
385,0.52,1.005,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,0.44
585,-0.105,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,9,17,9,0.71
186,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.03
